validator,fpr,tpr,auc
GNN Anomaly Detector,0.12083333333333333,0.7066666666666667,0.9149458333333333
GNN Anomaly Detector,0.12083333333333333,0.7166666666666667,0.9149458333333333
GNN Anomaly Detector,0.12166666666666667,0.7166666666666667,0.9149458333333333
GNN Anomaly Detector,0.12166666666666667,0.7183333333333334,0.9149458333333333
GNN Anomaly Detector,0.1225,0.7183333333333334,0.9149458333333333
GNN Anomaly Detector,0.1225,0.72,0.9149458333333333
GNN Anomaly Detector,0.12416666666666666,0.72,0.9149458333333333
GNN Anomaly Detector,0.12416666666666666,0.7216666666666667,0.9149458333333333
GNN Anomaly Detector,0.12458333333333334,0.7216666666666667,0.9149458333333333
GNN Anomaly Detector,0.12458333333333334,0.7233333333333334,0.9149458333333333
GNN Anomaly Detector,0.12541666666666668,0.7233333333333334,0.9149458333333333
GNN Anomaly Detector,0.12541666666666668,0.7266666666666667,0.9149458333333333
GNN Anomaly Detector,0.12583333333333332,0.7266666666666667,0.9149458333333333
GNN Anomaly Detector,0.12583333333333332,0.7316666666666667,0.9149458333333333
GNN Anomaly Detector,0.12625,0.7316666666666667,0.9149458333333333
GNN Anomaly Detector,0.12625,0.7333333333333333,0.9149458333333333
GNN Anomaly Detector,0.1275,0.7333333333333333,0.9149458333333333
GNN Anomaly Detector,0.1275,0.735,0.9149458333333333
GNN Anomaly Detector,0.12833333333333333,0.735,0.9149458333333333
GNN Anomaly Detector,0.12833333333333333,0.7383333333333333,0.9149458333333333
GNN Anomaly Detector,0.12875,0.7383333333333333,0.9149458333333333
GNN Anomaly Detector,0.12875,0.74,0.9149458333333333
GNN Anomaly Detector,0.13041666666666665,0.74,0.9149458333333333
GNN Anomaly Detector,0.13041666666666665,0.7466666666666667,0.9149458333333333
GNN Anomaly Detector,0.13208333333333333,0.7466666666666667,0.9149458333333333
GNN Anomaly Detector,0.13208333333333333,0.7483333333333333,0.9149458333333333
GNN Anomaly Detector,0.1325,0.7483333333333333,0.9149458333333333
GNN Anomaly Detector,0.1325,0.75,0.9149458333333333
GNN Anomaly Detector,0.13333333333333333,0.75,0.9149458333333333
GNN Anomaly Detector,0.13333333333333333,0.7533333333333333,0.9149458333333333
GNN Anomaly Detector,0.13416666666666666,0.7533333333333333,0.9149458333333333
GNN Anomaly Detector,0.13416666666666666,0.7566666666666667,0.9149458333333333
GNN Anomaly Detector,0.13541666666666666,0.7566666666666667,0.9149458333333333
GNN Anomaly Detector,0.13541666666666666,0.7583333333333333,0.9149458333333333
GNN Anomaly Detector,0.13708333333333333,0.7583333333333333,0.9149458333333333
GNN Anomaly Detector,0.13708333333333333,0.7616666666666667,0.9149458333333333
GNN Anomaly Detector,0.1375,0.7616666666666667,0.9149458333333333
GNN Anomaly Detector,0.1375,0.7633333333333333,0.9149458333333333
GNN Anomaly Detector,0.13833333333333334,0.7633333333333333,0.9149458333333333
GNN Anomaly Detector,0.13833333333333334,0.765,0.9149458333333333
GNN Anomaly Detector,0.13875,0.765,0.9149458333333333
GNN Anomaly Detector,0.13875,0.7683333333333333,0.9149458333333333
GNN Anomaly Detector,0.13958333333333334,0.7683333333333333,0.9149458333333333
GNN Anomaly Detector,0.13958333333333334,0.7733333333333333,0.9149458333333333
GNN Anomaly Detector,0.14041666666666666,0.7733333333333333,0.9149458333333333
GNN Anomaly Detector,0.14041666666666666,0.7766666666666666,0.9149458333333333
GNN Anomaly Detector,0.14083333333333334,0.7766666666666666,0.9149458333333333
GNN Anomaly Detector,0.14083333333333334,0.7783333333333333,0.9149458333333333
GNN Anomaly Detector,0.14125,0.7783333333333333,0.9149458333333333
GNN Anomaly Detector,0.14125,0.7866666666666666,0.9149458333333333
GNN Anomaly Detector,0.14166666666666666,0.7866666666666666,0.9149458333333333
GNN Anomaly Detector,0.14166666666666666,0.7883333333333333,0.9149458333333333
GNN Anomaly Detector,0.1425,0.7883333333333333,0.9149458333333333
GNN Anomaly Detector,0.1425,0.79,0.9149458333333333
GNN Anomaly Detector,0.14291666666666666,0.79,0.9149458333333333
GNN Anomaly Detector,0.14291666666666666,0.7933333333333333,0.9149458333333333
GNN Anomaly Detector,0.14333333333333334,0.7933333333333333,0.9149458333333333
GNN Anomaly Detector,0.14333333333333334,0.7966666666666666,0.9149458333333333
GNN Anomaly Detector,0.14375,0.7966666666666666,0.9149458333333333
GNN Anomaly Detector,0.14375,0.8016666666666666,0.9149458333333333
GNN Anomaly Detector,0.14416666666666667,0.8016666666666666,0.9149458333333333
GNN Anomaly Detector,0.14416666666666667,0.8066666666666666,0.9149458333333333
GNN Anomaly Detector,0.14458333333333334,0.8066666666666666,0.9149458333333333
GNN Anomaly Detector,0.14458333333333334,0.8083333333333333,0.9149458333333333
GNN Anomaly Detector,0.145,0.8083333333333333,0.9149458333333333
GNN Anomaly Detector,0.145,0.81,0.9149458333333333
GNN Anomaly Detector,0.1475,0.81,0.9149458333333333
GNN Anomaly Detector,0.14833333333333334,0.81,0.9149458333333333
GNN Anomaly Detector,0.14958333333333335,0.81,0.9149458333333333
GNN Anomaly Detector,0.14958333333333335,0.815,0.9149458333333333
GNN Anomaly Detector,0.15,0.815,0.9149458333333333
GNN Anomaly Detector,0.15,0.8166666666666667,0.9149458333333333
GNN Anomaly Detector,0.15041666666666667,0.8166666666666667,0.9149458333333333
GNN Anomaly Detector,0.15041666666666667,0.8183333333333334,0.9149458333333333
GNN Anomaly Detector,0.15166666666666667,0.8183333333333334,0.9149458333333333
GNN Anomaly Detector,0.15166666666666667,0.82,0.9149458333333333
GNN Anomaly Detector,0.15208333333333332,0.82,0.9149458333333333
GNN Anomaly Detector,0.15208333333333332,0.8216666666666667,0.9149458333333333
GNN Anomaly Detector,0.15291666666666667,0.8216666666666667,0.9149458333333333
GNN Anomaly Detector,0.15291666666666667,0.8233333333333334,0.9149458333333333
GNN Anomaly Detector,0.15333333333333332,0.8233333333333334,0.9149458333333333
GNN Anomaly Detector,0.15333333333333332,0.825,0.9149458333333333
GNN Anomaly Detector,0.15375,0.825,0.9149458333333333
GNN Anomaly Detector,0.15375,0.8283333333333334,0.9149458333333333
GNN Anomaly Detector,0.15416666666666667,0.8283333333333334,0.9149458333333333
